,Total abundance of ASV,Maximum abundance in samples,Number of Samples
362baf09e9086468b48bb58f1f37ce82,2,2,1
b9116fa0e0903821919815de171f5fb4,2,2,1
4eeb97b96c4a7c150d7cca78302b7265,2,2,1
27c6471f64ccc0ac01d603df561443e4,2,2,1
15e794c1dc4157853d61c616d737cc45,2,2,1
28b83993a07c9644cf76d6a7858281de,2,2,1
c887b755bfff1c946ef9ef28c4fb8481,2,2,1
35aec9ae6e1b87e44aff167cfa767c81,2,2,1
5a9f93239e68a5367174f38eebcb9c1c,2,2,1
5279fbe32ad3f7842e58350b889ad04d,2,2,1
ba86b76bde98c41807c244b8d88432bf,2,2,1
5bbaec8b14c5f80a600ea12bf47c694a,2,2,1
c991af52c8012f89c9f614bb3f0709c0,2,2,1
1ca49db5257dce7d8edaa0863b970c92,2,2,1
722f7920519a07428ece0ff0c0ea41cd,2,2,1
8a167ee6e99ad09d9d25486052585c71,2,2,1
8ff360087389c125182554dd633a5c5d,2,2,1
f2537e07565ceb3d666c747750d54863,2,2,1
588d84192445540c04eec03f2b00070c,2,2,1
17e59416355f5e17da90a32bbf7f48a3,2,2,1
62c323f99bf9d0a6378c621240c58bcd,2,2,1
a3f80535c98e9435070afdb55e6ab464,2,2,1
0d23bc14990a041539355ae17dde3aeb,2,2,1
4871209d9d18fafa595615f2f241c4c8,2,2,1
3a3e1218ebf4d8071a91918e35d21d23,2,2,1
c0811b6f6f29f78257852e3d77689776,2,2,1
6e3a408094da26e55859c07d4e9294ca,2,2,1
9f57b83b36f230a3917c8c59d5a399e1,2,2,1
102e73c4ced3dc34b469ebbd15bcf038,2,2,1
60084a7c06ff51b8ca38e2b5fe38d72d,2,2,1
49b496517d1c5f66141f2721f2c7173e,2,2,1
62f0a9a7753880862fe0c960864e2b84,2,2,1
f8f25520db8e0e20f077c3100c95d793,2,2,1
42976476dea7a3c1cd720d5bbbbe1cb1,2,2,1
90e20e1725c0986c718ba4ea9ab9d9fd,2,2,1
4cc067da03a0c2406ff74b41a98f492c,2,2,1
e2bb47eb5bb931dbceeee9466e26d7e2,2,2,1
36bf7fb79a5f02f2844ef9ea9212f8af,2,2,1
108593f01f6a2ef2a0c6adb3b63ddfec,2,2,1
cf2aa5d9a1120e2613caced73c2b1c60,2,2,1
a3bfcddb49dd8eb0a035ee2359517983,2,2,1
458b84a5cc0fd1483d52944febff936f,2,2,1
b07189470efb556fb2fc64df497f368f,2,2,1
1c6fbb6b6410ec1974a03ec2dda01d54,2,2,1
b060d9a95dbcd17966392bcd81dbd4b5,2,2,1
d1603ba7f1040b3a4057fca8f3f95f4d,2,2,1
b7d5fd7b17dba5e671118e354deafc0a,2,2,1
81bdd3c3e9a944a9c7dcdf8ef8254943,2,2,1
87032d1e42c6b462fda421d72bcf4534,2,2,1
478f6bd7d99ce9dc8023dcf7fa773749,2,2,1
c28e0e36b8f1df09722700044f56d836,2,2,1
f9b9183e742a282ad1ad9db25f5eed86,2,2,1
2e1e14ec2760a50ee30bcad2bd8e0e25,2,2,1
9ee8b66fc83b863574631fc3a867437d,2,2,1
aab510a0739163af0695ce770769d7d4,2,2,1
62bc67e53cec1d63ec98315b4990da06,2,2,1
fe35e7f63ef1faee10bbb67bb625e19e,2,2,1
191e4b287cdd0c8f82dda1dd3bd80535,2,2,1
df8e44eca089092f4405f20b6b37078f,2,2,1
86b61aa634515635bedc860dc91c9d45,2,2,1
f6b0fe0e14567d0063a0c14a001ec1f1,2,2,1
66fc1888906eb708b29f0fed84247aaa,2,2,1
777735d079f8a0609b2caf6158eb9c13,2,2,1
91cf14dbb2e112851b6a113367f6670b,2,2,1
36f4eb2b0ed1edfc83effe93251cadeb,2,2,1
8852afa5905bae5f0ea4dbb3770c5641,2,2,1
d78802bc3da30781d7212a4ae321767b,2,2,1
2345b7bfdd06cec0efb52efca49c5d3d,2,2,1
00e542aae762dd366c8e27e8a836f5c9,2,2,1
055a62d1ae5a71007dcf812815f245c0,2,2,1
0c1792cf056399f10cfef8b21d870265,2,2,1
4fb3830f84cb7a0d02fcfb20d6bf6a35,2,2,1
57f428e04ba2bb6b86818d9df8ef3472,2,2,1
1bd9b2e530e675383afd0dedfd103fba,2,2,1
f77a0bae8da07241ab644f7b0480d35a,2,2,1
6f4cc48d765445b9423ae333ffe701d4,2,2,1
44616f11c18a6899dcd49ea7bdef5d56,2,2,1
6d0b924dffe5ba3bd08069324bc0e146,2,2,1
25868e0b75e6addc0724fd5cab36a399,2,2,1
5419752936a6d554897448efce4009c8,2,2,1
8692c6231e9f4b4fe2c98a92632f2fec,2,2,1
39a87201f95a93c24fc6a9e6385b4335,2,2,1
a080bc222089b97f2e5f79682a665a4f,2,2,1
c37a59911d839f29b07078a2c0db6111,2,2,1
9bf8351281004757df39a4ba045b41f5,2,2,1
6ed124209ef8f2e73a643bfb218e5ee8,2,2,1
ad68b1e19f0af164137854da6cd3f081,2,2,1
0cb539b145353f2cfddf5c035eb01b40,2,2,1
02d55ce8cad2e376ac1899d856f9196e,2,2,1
429d967f42d97ba2550b6e612b83266c,2,2,1
e6aa56ea2733e3d0450591fb819bd272,2,2,1
e41f0f306ef6f62802989591e92d16ec,2,2,1
118d78aa1dfdf0a750481f167dc5092f,2,2,1
5b2fe89d23373f83f8df2cb679d91170,2,2,1
6da6c97a5b81b643856c0f22e9f967b1,2,2,1
1e7629239164002f0766197aab0f93f5,2,2,1
21dc69c8e9b11b635cef7ba02abd96fa,2,2,1
48d1092ba23321839f0e25911615c11c,2,2,1
ced30e163a6560305c83872bc6a45b36,2,2,1
d23a0943ededcb906cd76f656189d171,2,2,1
30ee7ed44c8bd85405bae078b4264a65,2,2,1
cee600a155f3c23218c15768573e7f0b,2,2,1
eb6c759b1930f67450b3c471e7d237fd,2,2,1
57c35bad57c64bccc8ed142021cd8c9a,2,2,1
3ee1793ddc731cb4f91d1f98890a8226,2,2,1
b063e7f41262aa95c03e76fcb99037f1,2,2,1
a5fd148034fae21768d3ee7346f2fa02,2,2,1
df3e976f94e1ec5b94203b4b05eeb6c8,2,2,1
c45c681326e26a8f919af185858daa0d,2,2,1
7c389d129df78c86eee6c36f2e125f20,2,2,1
909d9fe4cf4743a5bddb16415f2d5513,2,2,1
25b02997a89df4cb18d7aee5d435bc1a,2,2,1
f7d37ad4e66287c5871f100ec2aac477,2,2,1
17eadc56a5ec97ddd6fe0ccdce894c7e,2,2,1
07c8d4577f8e3a216e9f57e62843b090,2,2,1
c80d028e1ed735ecb4cb6d83d8003c04,2,2,1
a5af88cc67a453f8fb121c687c294555,2,2,1
0e8491a88c66b990f2f4493bf8d2d9c3,2,2,1
58a6bfd00b6e91ab14d7322777831dd9,2,2,1
d0258adfb1a4ae8092b339528c717cd1,2,2,1
2d81bacd2602cc1ad29c7484ff16775a,2,2,1
a68fa1ff39a4a4636f7d6f532e137de7,2,2,1
e42add72e63b5007f3f3c2fc022e7095,2,2,1
8c8803878de5f978c4549f0e1ce5cb5f,2,2,1
a3ee5c3362a88f7d14813c482ccc3d4c,2,2,1
b292e2369b515c664c46cdaa1a6aeb4d,2,2,1
2542300f1620c0ec744b10ca63529173,2,2,1
869aa6619793b92f3b973767e2d7ee2c,2,2,1
154a5d54cff9dedf2feeb90d1fcef218,2,2,1
e90df6c5375e03cb8d5ef2dc6366feb2,2,2,1
bcf52907f7b0900465769d76040e06ec,2,2,1
83267e2d778da8d263400659ee770ab2,2,2,1
2086dd41c50184f7607c854ed862b6c9,2,2,1
67d66e66c0341608ca5bcade147adee7,2,2,1
2a2dff67df0cd2a3382255abdb951bca,2,2,1
cfb0ed6f2c13feafa36d5ace2ab4da56,2,2,1
79ee54221f1ad069326d35a7f812256e,2,2,1
c7654ffaaae8c3cbd629bb19ae2a1cde,2,2,1
c3f9937a6108e6e49af3318d88240887,2,2,1
8a7b4c76b564f691b853568b3b4db97b,2,2,1
24514ed79613d6f81504e1279b0de2d1,2,2,1
489d4a29b19f94be1e881eab1ec7ccc1,2,2,1
4a33c7d32e09a7c70165dea112e48397,2,2,1
00d5a1fdb9b7f205b1374bf214885d4b,2,2,1
890b0012c763f749cf1985a836b539dc,2,2,1
924df7b9e3e8af83535dcc85e04864a4,2,2,1
71dc2eae1e0a3e682fd3d7480b9424b7,2,2,1
f87f0de155a9d5e7dcc50ccd66249515,2,2,1
47d3870efb42b92be04cbed8d8dd15e0,2,2,1
ae557d1fa7058de580c7683a5d6f2ce7,2,2,1
4882cf886b8cb36ce5fd725c5ee5a197,2,2,1
50a128f98f139013f4d6742f90208b66,2,2,1
498738f24ff1ff2d775965c5c504a45d,2,2,1
a8f0d735788139550425f997e58686a6,2,2,1
f8d291dd617d7b8e3e3c1294bca8890f,2,2,1
4dea83d3a2c91d5ac2b1014715a381eb,2,2,1
5bc8d99d76eda17c4fe17e0de3a8c418,2,2,1
a546b65deb41dc850f340c1abcb0cf79,2,2,1
dd4d76561799870f1d3daf70eeb2d4d4,2,2,1
f729b746849d59ca9680a779b6584192,2,2,1
8344515cd22152f11a53d8865743c9d2,2,2,1
59851a0c025355c4ebc5ff88296c711b,2,2,1
b8831d128878e7ed810d357fa8eb7d80,2,2,1
4e651cab0ed27638e62ca72a880e20d6,2,2,1
36bd1a7c96f6554e113639a8f11a279d,2,2,1
52ee7ded72bb6d8c7715b6f0435e02f5,2,2,1
06b7967db960efea3f52a1c77d804347,2,2,1
31cdc268a5259364f0570a64e6bb3820,2,2,1
4da7429fe1faf9c45215958b47fea259,2,2,1
a2af2e3d35ea32391cd9c5f39f9f89cb,2,2,1
8c05a5137a0ca02495ee87c207011c49,2,2,1
c3a6a418ecb97819e1ad068ecbf5e2ce,2,2,1
82d84abbde5ae20093ffa1223e28f3ff,2,2,1
f6942fdb211babab3662bc2c19992f1c,2,2,1
bc21b80e834ccccdf0f00b5f7e1eb177,2,2,1
a3a2736a9ed846eeffc3f08ffeb98215,2,2,1
e26269767da3682b4ef535468573d4f7,2,2,1
b8b3633e2560a86d0936fe9493a012ea,2,2,1
14f8fc51c1656210cc46dce7aec4aa18,2,2,1
b38db4893a92bde99813a2a18112b4da,2,2,1
b5c2772a39393cee5bb7437338821344,2,2,1
1a9cbdf98fd823c4fa4f0cffe0886a79,2,2,1
587b2024d0e248fe02479cce01a8732f,2,2,1
9fc0e4ab40b72528707d9ebac5bb6c58,2,2,1
b050ca0d77685eb37c73965ee11c96a9,2,2,1
ec8c2b6c454057ea85ef71c4a840dd28,2,2,1
29d92ebfa7412bd7928ceae015e093ea,2,2,1
5ee503c88eb3e2e4aad5cf92a1eba11b,2,2,1
14c15a94053b58656e2a7347855da121,2,2,1
5c095bdea5e4ce55193aff0d8df06cae,2,2,1
12b2c65c8c99ba36b577d1840d38ce99,2,2,1
68767d3161f31c78f20fc9a0f640e5f3,2,2,1
b47389eb323304e7b4fb05e005929ce6,2,2,1
8955db7d7542db8bdeff9bdd7e1630fd,2,2,1
0053a68e261a04f8cec39455acc882eb,2,2,1
4f839f97b7d5353b83fd6fa51bab4027,2,2,1
22480f8529f73e51cdabd4640afa0fd7,2,2,1
0c84eda4111c507e3833f26de0c14938,2,2,1
414780bded46f767cf44ff38d2dd64e0,2,2,1
88de75dfb2ec50ba6a997fa123f49096,2,2,1
a112496454c94e70ceba265bbd422e48,2,2,1
699e111b85786682e6405632339d1ef1,2,2,1
50fb66fd7f4baecf5be9f75e23f5529f,2,2,1
ee1332a9799550e5784365717acd266d,2,2,1
8f913dec9bd1378571acf747d720397c,2,2,1
ace33cdc89ded32b8ea5c2024e2ade20,2,2,1
9f399cd7b76ba6382f0877ed0c89f245,2,2,1
0d899d366adce1854980a0cd33bbf614,2,2,1
0064147a0f52a46d53e03d756ce55e77,2,2,1
ec8be8afa396622138b02b82fe57c7e3,2,2,1
01cd5a6022cc73f05dab8805fe4929eb,2,2,1
46fcef5c426ff2fbbf7b89438a0337df,2,2,1
90ba9c271834e083d0ac1b2d10b4604e,2,2,1
baddf2ab9bdf7ba8372296d057de9a8d,2,2,1
36d5a68ec7b5b669854cf30e35fb52fc,2,2,1
c4475089baef0063c887e0c4bbe224fa,2,2,1
80eaa49ad04eff475c99ba0bd2e248fa,2,2,1
8f8e7a6b0153fbc8f5b8364426336eba,2,2,1
3a25d007041c8e8c3990516f6cb8b96e,2,2,1
ae109a12eb3580870f22752fa012463c,2,2,1
6d68bad94e08ddebf5e42eba5f42d893,2,2,1
15a36d2bbf04ccfca90029cdae6eeace,2,2,1
7520614966e2d1ff6ce683fbd6b7235f,2,2,1
a1733c8f75a8e12726c96368af745ec8,2,2,1
24eab536175f16193a3b82d12860e7c2,2,2,1
9dfc7e4567a7a239b76423675514260f,2,2,1
9919886be6b59dfb2e4ebd66ee4ce667,2,2,1
16edfcd663f2e834a7c8371df2b2c08a,2,2,1
4c4a5c2ccc74310b7e7c28daaeb205f8,2,2,1
a18974e6c89f29553a7d00a5903af546,2,2,1
ac152d3766e0920143634fdd584d898d,2,2,1
1b5c0ffe3586f32d0bc2bded01c9bb89,2,2,1
da8cfda27d2a6138b3375f141e74cfc4,2,2,1
ab75fcb1ac426f075c9c489fdc6b3849,2,2,1
f839548b58d1b3cbeb531743ad4d675c,2,2,1
dd7693e7dc61df8f606421b694934a8b,2,2,1
7951d83eda70f6a83e05eed5d364e12d,2,2,1
35fe79589da9667e2a93227663de1078,2,2,1
0681f75b2c781880cbe0d0c54955ca1d,2,2,1
3e4bb1c6e753f84c277d59fcebfad7e1,2,2,1
531145eb5b98e60c3ce405e3ca49b761,2,2,1
840fb682e7ba5fb36b0773f934eac3d1,2,2,1
e6112c2c8f48733098a8634453a5a103,2,2,1
f2fd3b14cae4c9e68f94d036e7255f84,2,2,1
6901db942dba3239c5f1cf517c1030e8,2,2,1
2befc3b9a3d98685006a327025d7a6ae,2,2,1
107557f3d9177641d2d71f90e4ed2b21,2,2,1
75ff7addff873859e13aedf7e135fdb8,2,2,1
af42eab947ad1383195cb58bf1d518dc,2,2,1
df51e60389365cc936669f4d0987a28a,2,2,1
8a4f19bab0b0f6a9867679a997f7381c,2,2,1
b838df7b330e703d0d788fea95dce7b9,2,2,1
697b19f4a080d98a84e828a2a7810c9f,2,2,1
b1014d0b0e4c3545e9529cf581068d46,2,2,1
e3b4f2d81b2b5df18ef5cda71d9d5262,2,2,1
81e9cc281ece6c3b7fd969678c21b0e2,2,2,1
930c6abf5b006f98613cd923b4d418be,2,2,1
cf6fc6a9f2d3c0e2255084757581b9f3,2,2,1
13301649ebc53245555de977931b0c6f,2,2,1
649d78bfc97521b7eb1f8451ed5ce9a2,2,2,1
8cd27bac577b3aaa1ab284dd7f48a722,2,2,1
6da016e5ad12edd4b696615ca44ab931,2,2,1
4a817b0fb21d56f06da62c6f30d3f66c,2,2,1
4778a490610c936ebc5a0b6c5b22d11c,2,2,1
28866b2be2f2c1a94188653033ac21cc,2,2,1
c2fcf6d52813fa6adbbb337e0b246f4f,2,2,1
190d8b5fc6b3ceac2eeb949c7e07ab12,2,2,1
080709d3ea005701de48c5647d4bd563,2,2,1
d95e3d6931a255ce95ce12d6e8e5814f,2,2,1
fb15d73c7af734f688679dd11690ab3e,2,2,1
7e1c336d697f7c6f7d0de8bd0ace3532,2,2,1
5e836d5b9491089310b556f08fffb6bd,2,2,1
950c6835a0f6d1712ec51da4c4623d1a,2,2,1
236aac267af93f14224c282ba79210ec,2,2,1
0cb7f6c04813eccdd4483c0425e73a33,2,2,1
4256f6bb1e75a3c32dbb2286933f3062,2,2,1
10d591588ce5029bee875fbb0084e2b6,2,2,1
4cf399c6652e8b2ae9f6eaa03cd33302,2,2,1
be12e4905393c0db822628fe1ca5d3ff,2,2,1
7b3efce6dd07ba232a691d3f0266d0c4,2,2,1
f59396238af8734a0fa23206cf63733f,2,2,1
c3561d26b28631f9dedb1f1381a95aa1,2,2,1
ffe4c6adf0a1518c90a1814b55ef2350,2,2,1
d57d70ea4c0af100ada33f99e8bd5c1c,2,2,1
99e3d86f78f5416ab709eba4365152bf,2,2,1
3418665f2531407b04042f94bb91e326,2,2,1
74a74531303a49450b8c15dda9cb3273,2,2,1
ac4cc56760ff43d809945cc3bf42721f,2,2,1
9bdc69089275f9678f02ff3739a916a7,2,2,1
e7669448b5c265afbd0f7e31626f8d7c,2,2,1
26f2eaa41432ff1e0166da3010a8d2fd,2,2,1
8090a7934309c19e1b74246bf570e733,2,2,1
28eea0f3614dc0910c7992f1ba595360,2,2,1
a6b2fd49c61b5831ac0b6545785464fc,2,2,1
c2d58dc2f296b22e9ce672f8d4be147c,2,2,1
3287080615d828283977dd29b47dbd56,2,2,1
dc06a0b5e24a40822dacf4a86f2d0efa,2,2,1
12edba3e7ac0fd048bf969d0ab7eab24,2,2,1
8dab96476a8aead267b95c5d3c0c29ca,2,2,1
de04c67af90b49de5e9d1e03a81d5b88,2,2,1
53a3a3cb0abef1132b0a74ad8d4398ed,2,2,1
1abb59080ee2a22675e6081f5e7583fc,2,2,1
c177714d4d459e8738beee20e52a3b94,2,2,1
35db32292ddba0c68d1e0d14c4afedcb,2,2,1
e94759a430cd7a38af6411acf2701993,2,2,1
3abb5d0dfb2c62dc7f9a0f064f35f475,2,2,1
57e818399b449793956c4e6de66cd054,2,2,1
d69074a18e030f845b6092142518b01c,2,2,1
9cb4bcb5106f726172dbff27aa9f4bee,2,2,1
a298c4fbd4461a369d8ddca960121383,2,2,1
df5ab81bab7c556223878c32924bd125,2,2,1
8143ee20bf9bf11d58f6d0ccc739f387,2,2,1
3285a22552d9000191b7834a66ea7ea6,2,2,1
dbd8b7fb49d287fc76b47bdb26906696,2,2,1
32670387b4ba40c6eb762a0e7e762268,2,2,1
344735dcbfb3f0e538dbb8f3517ce461,2,2,1
c040cfeeaad315dc940aaa337f5101ff,2,2,1
a91f477439278c3d5c4f1d4e758999f4,2,2,1
ffe3da505ce82e8e0f35b8b382732d3e,2,2,1
5967dbf0c1d486ea6684ad7053dc1c82,2,2,1
1d7fc1edc5f41bcc2ee031716fab4c0b,2,2,1
c1966dc477bb631f9bd74d53ff565a4b,2,2,1
c4da2e6f739c942f830e0cacbc7c863b,2,2,1
53847b89e1191478b6846987c841b58d,2,2,1
4eac1ed95060a35405fe6be439d581e1,2,2,1
42b1c0bef72abc239d0330d7ff11ec78,2,2,1
25b88346bc78f610038e4c4b41c5aa36,2,2,1
1910eba190f49297c9bf3f0dce04c013,2,2,1
ae5d737758af6e13095a5f12cce2465b,2,2,1
204f4d6372c774159b6e0573d427f93e,2,2,1
55ec0146a5eb93f8d1bd4e913eb4329c,2,2,1
8d183da6d66b03fbd717f4452ca466dd,2,2,1
d23d5596f6f8b9c2372b8df4596dcb59,2,2,1
8ba615b0db01237a918d0a3a49c604f1,2,2,1
7dd8c045be302c29c27f0eebadd35306,2,2,1
3d1e3cab0634066276136f4162b79456,2,2,1
54495c7ded8a1bb06fcb9772d65ce1b8,2,2,1
1083a53b5264bc60fa4a869ce86340ec,2,2,1
66d4cb7829d76b370360edb1c863ae4e,2,2,1
c9925153a90089af73506ab6fd9d0148,2,2,1
e47c793152e590c51f6e3bc908032f9f,2,2,1
79c69a6ecd9dbb4b35b07e8390e1fe89,2,2,1
6fa0308c13cedba3772e7d6b3528b454,2,2,1
e3e32294ecacacbab2151db6564b041b,2,2,1
9f0a71e792153715b6b0ac9947738092,2,2,1
54db47cf9bbbf91759a74177b4627ef2,2,2,1
30a50e51a065250afa28e0d4b2356ebc,2,2,1
c5db4893131458b4eedb86e62dc6b51d,2,2,1
0fdd84e33a461694e66a1bd8534701fd,2,2,1
c59a031156fdb6b29d70b4310473fd97,2,2,1
83249066dc3578b37ae4e2208d67c147,2,2,1
5febf2be2f15f931ebeb6b1d3cb716cb,2,2,1
ece3cc33b26f309229d0960624b10f30,2,2,1
b3313d40693223c538a405b88f107d44,2,2,1
e6bb1268846821a5f7557e6968997051,2,2,1
d5dab9e04ba098700e8549772ebc886c,2,2,1
84aa16e3d755f086637314fbeba9dba5,2,2,1
02c8bafce49e4692f03ba86bd7ef0b8f,2,2,1
ca232be2e6b949bc7fd5515eac60c7df,2,2,1
54b44097c81d7f4fe090ecc83b12d2ef,2,2,1
ffb816679cd82f1bee44488d583f8e00,2,2,1
6ac106cb24a5a33e9b6e6468943e8319,2,2,1
4d0833a107e718f5d4a5db8cdc16dcf6,2,2,1
2ff8f9e5a1564a69664d066f1e0e75f1,2,2,1
49117d2969d36c603a3311107322883d,2,2,1
94266bdcabc8e570d0bae42f1722cf04,2,2,1
e6b459423ab943c01c8f7a736f61306d,2,2,1
61e5c7a1dd332307ea5e1d6b5ff05487,2,2,1
0ca22712e252764677b312defeacd14f,2,2,1
e5ad0119039e7647e48a8eeaf78909f8,2,2,1
97c36099bad54fbcc6da12b89548827f,2,2,1
169031c1d28b4a726c73d94cc2ed39ab,2,2,1
6aaa43cebd606d9f6576f9bdfc4166c0,2,2,1
6dea7ca4ecf7feda2d35672891982821,2,2,1
f502cbb8a10b4c7abe37c57c24313bf0,2,2,1
a51bac0838cfc9585c235e99b783642c,2,2,1
992c37c990570b5697436342b1914d3a,2,2,1
5745ca2b40594966ae20cd439861ce8e,2,2,1
653e31b36c0ce5e9e9540e7a89eab189,2,2,1
873d27f7b9eff8167101df4ebe9a8ec6,2,1,2
5758de1c7a7ecfcbb08c91aa13968ce9,2,2,1
d13458003a224d6378c78c4b60d7ee7e,2,2,1
0b532beee271d20bc90566974fe733da,2,2,1
9fd288c0fbe43dde56986bd1845a615d,2,2,1
d841d95876d477199c11fca493833ae6,2,2,1
afffa9fa03c00faa1b5e9e9c73b89b10,2,2,1
fe69efa3b4645276a269e1fbaf785a3d,2,2,1
d769d9c69cf1c8aeeecc9e78cc2eee47,2,2,1
e0fb39b33c40d7edfdf28fea5e1881fe,2,2,1
a425a3d4799edea582d3fc251dc18237,2,2,1
6d2a8074026945b4d98d671b50be4f3e,2,2,1
bad181c659eae83969a74a91b496e5bd,2,2,1
394be4b32963318c02152cd7140c8f41,2,2,1
cb9daaeb3bfd2d8c79af90f046a1db5d,2,2,1
787aeb984c451d0fd55890dd5a56c798,2,2,1
6e4719dc542b1bdd8ef77e42ae63e30e,2,2,1
af1cd32d9ffdae5ba8674ca35076f4e6,2,2,1
974fd0499857501ba4cf85300ac025e1,2,2,1
505b1d34424dea63d3e9cdb65378eed9,2,2,1
286cc94adb59ac74a2bfb20fc6da419a,2,2,1
9da773c9652042c9c58d606180646b98,2,2,1
d434d1e1c80f932b9fc836a9e774178f,2,2,1
05067b0f3ccf2d0754df55083be4ae49,2,2,1
10b70347e4700ff8af545add65feb9a4,2,2,1
e19b97df50d2539a4eb15f62265aee3e,2,2,1
ebd82abfd02b33a41e9aa09336ca6b4b,2,2,1
b610f27ce647f379f8c50b26936cdcc3,2,2,1
1e6974a11100c59f009ed5fea94a6bf1,2,2,1
a0b9ddee645e78581b83d684053e054c,2,2,1
a4128bf74d7a11a65dec6c2c85149e8f,2,2,1
40e3bb549d9abba3a161823d820461ec,2,2,1
e3fa175184dbb50ffed03f2ac1a572b3,2,2,1
121ac5681547f3c5fe24a024dc4ae88b,2,2,1
6dae9a9777f85bbafdb3688978a485cd,2,2,1
6b529cd73c5f84d30d66975c04e8064e,2,2,1
044a5e831b75ea4a9ceab59a6deab533,2,2,1
3c421d08e856f822273a918588acfa42,2,2,1
0288d9e980664c832a478fed36ab2747,2,2,1
98f94119fc5946009d26c521bd73c17e,2,2,1
ef6331532cae5ea299c49d5de641a975,2,2,1
936e2f62ae093985f807b40106de693f,2,2,1
b5451baa7eaa528ad0e0ff330789ad5f,2,2,1
28fb72f846ace4168a14a86507f4a055,2,2,1
fa85d5da5f063cdda81c7d3c68808bcb,2,2,1
7681da69465586dbc96dd8692934e406,2,2,1
f8be1d90df94b1478186db9b793e6ded,2,2,1
5acf0d663ecae619d7cf77dc0f8e78d3,2,2,1
14daf59a33d602781384f88e8a9d94a4,2,2,1
cd15f989155d658f0db5aa12ff7a6235,2,2,1
c7411bad68fe2fe87219b0a67bf0a010,2,2,1
5ab7e18054fb5aac0ce54e11667c2fdd,2,2,1
8bf2d7c15a75e94e8fa8c40588b8200a,2,2,1
0657a32d09ff4071718b6f0f30459b8b,2,2,1
c6324b8872812589a47b36ad7683b918,2,2,1
2040fbdd03f1b2bcfa740d19e40dd532,2,2,1
bf86435d4a88b88393566cc132d902c0,2,2,1
69df6e7aa0e6cf33bd3a4e52344ab1fd,2,2,1
11a0cce0f2a30cab88ea168a3199211c,2,2,1
268658e8e4d3457fb2ba7a34e08f24c4,2,2,1
899cac5e26379393276d88d2e7533f5c,2,2,1
583bc76562d3615fc9fdd7523d9a172c,2,2,1
09deaf44e3e853d2f59c518057f1c349,2,2,1
3d2eaa287820b01f08c5d1ff2d7c9b57,2,2,1
a30edd49b4fec7dd5b3c6e37165353ce,2,2,1
21ef94d76ac60214c32b979e304cab29,2,2,1
24271afd93e6bb5d6787bcae1a648ded,2,2,1
8d37b29ce346938e78912776757afb91,2,2,1
4d3c935f5cff4832b989251a1ea12889,2,2,1
91ec5f8b07182426a1fccb1a8276383f,2,2,1
2c2acd5e9d8c92189d1df2ec72d0fdd1,2,2,1
c2c267849355153380a7c02798f7eed9,2,2,1
dbf9da13bdac334f77152e12663086a3,2,2,1
b3fbfba1de32d020e82364877c2436cf,2,2,1
2b8c466e7b73529392a41c3f1cb285a3,2,2,1
67ec5681e7b7faed60c2f1630965a1de,2,2,1
ab2f4b89a0d28897993c16399e93c194,2,2,1
88ff851c3b23e00f0aa2353fb27838ff,2,2,1
80cebf9a19ef8ee1a28090e038147a08,2,2,1
754ec8ce816287f5251c9a712bc6e53c,2,2,1
4853efb6335a21c57b81ed13337affa4,2,2,1
6caf145723e553f3f1772a3e4f896ec3,2,2,1
06ad9b98f4cc0f7b723c7ab2c06dbf9d,2,2,1
377978e8efe65f36776ca2a824d189f9,2,2,1
636f3725f71cfe8795213e2193b97d53,2,2,1
71a6359a1bbfa3d5338763b0f2e9301e,2,2,1
5696fa699b0c290bc8c3101a71707a60,2,2,1
5cb3ceedce12abb98d494d28b9686afd,2,2,1
720a75a13a97a662e829a73de523a31f,2,2,1
8a7262054887e61413a201e1dc868b28,2,2,1
9a230ebb18b1777f5b67f2f43b669aee,2,2,1
fcadf77d11f6a5016672da25401d84a0,2,2,1
169a6bf65ebf3a354be8f07975e9dd20,2,2,1
26ad43645e33e0bd0d0806539733edec,2,2,1
99f963cab9cae06e97e34e18478ab980,2,2,1
c172334a34c4493e0a2b369e45880269,2,2,1
bafed94d62bbb8c843576526ab012efe,2,2,1
2062e60cd0c80d0356a3d3a77372a41f,2,2,1
564ff06f0ed9e163422f5da006dde8a4,2,2,1
51afc8f77c22c8d853bf799b4d9365e6,2,2,1
8cd0fbd6bbe102dad0625d035370a0dd,2,2,1
d8b3c62d1609c87fcf947321e1a73477,2,2,1
0c009a0fc7d342e05250484554d4e623,2,2,1
7d53cc329a5b96bf630095679637398d,2,2,1
b8186cdbd8f832b4321a09d5db85cd28,2,2,1
98cb7e1f9491bdfa3208303ad5d23b5c,2,2,1
d75db3821c64bc5ff57f14def0bd68a1,2,2,1
2ef715b1c1f77d15c20b29ec3c92db3d,2,2,1
5950de810f6d8e4645bba04841c42bbe,2,2,1
d4a6a93b632dcc889f5406985f9ee89a,2,2,1
891330ba30a9ccbb2c3e14ad03f814d9,2,2,1
d26435fc8952904726be7b46a2845423,2,2,1
627386a21ef07b2d5edff5662816bdb0,2,2,1
535aefc29b61909f92ad4e6e16b3a636,2,2,1
f2dc36573c5d4116353cd0e03094618e,2,2,1
6311f9aca7cb17575fea0cc973e8cc4f,2,2,1
fefae9077c95db3c0dc569bbc5d4c88e,2,2,1
a7a0541e2d20d4496554d19e8684fc7f,2,2,1
ff236ff951b386606c80c3395f4cd87d,2,2,1
