,D001,D002,D003,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D018,D019,D020,D021,D022,D023,D024,D025,D026,D027,D029,D030,D031,D032,D033,D034,D035,D036,D037,D038,D039,D040,D041,D042,D043,D046,D047,D048,D049,D050,D051,D055,D057,D058,D059,D061,D062,D064,D065,D066,D067,D068,D069,D070,D071,D072,D073,D074,D075,D076,D077,D078,D079,D080,D081,D082,D083,D084,D085,D086,D087,D088,D089,D090,D091,D092,D093,D094,D095,D096,D097,D098,D099,D100,D101,D102,D103,D104,D105,D106,D107,D108,D109,D110,D111,D112,D113,D114,D115,D116,D117,D118,D119,D120,D121,D122,D123,D124,D125,D126,D127,D128,D129,D130
7c28c1190ed2a3655f8a4b726c57fc92,82.0,0,95.0,65.0,0,27.0,28.0,0,0,0,0,0,0,0,0,0,0,0,39.0,51.0,0,41.0,0,0,0,0,0,0,0,0,0,87.0,56.0,0,70.0,0,0,34.0,0,95.0,47.0,0,25.0,0,101.0,0,79.0,48.0,0,81.0,108.0,91.0,77.0,40.0,74.0,0,126.0,14.0,0,55.0,56.0,77.0,0,0,0,0,0,44.0,0,93.0,0,59.0,64.0,52.0,97.0,49.0,56.0,89.0,0,0,0,0,151.0,0,0,0,84.0,0,0,0,0,0,0,29.0,0,0,55.0,53.0,0,0,0,56.0,0,43.0,0,112.0,0,0,28.0,50.0,36.0,0,0,0,0,0,18.0,0,0
4b8b784facc8a8fd29cdacfc870a6a0b,22.0,62.0,0,85.0,0,0,0,34.0,0,0,58.0,7.0,0,83.0,0,0,39.0,32.0,0,0,27.0,11.0,71.0,22.0,39.0,27.0,75.0,19.0,0,0,0,0,0,0,11.0,9.0,28.0,0,31.0,16.0,313.0,0,0,100.0,0,0,0,0,47.0,211.0,27.0,155.0,309.0,21.0,1.0,5.0,0,30.0,65.0,0,0,0,13.0,70.0,0,0,327.0,0,20.0,0,0,21.0,0,13.0,0,0,0,0,70.0,0,0,0,0,0,9.0,0,84.0,0,0,15.0,143.0,21.0,28.0,0,0,9.0,60.0,16.0,12.0,0,0,0,14.0,0,0,50.0,24.0,0,34.0,0,0,76.0,0,0,0,11.0,0,32.0,16.0
61936faa40505e4cba36af3aaa1ec2c0,19.0,200.0,0,71.0,0,0,0,36.0,0,0,42.0,0,0,66.0,0,0,77.0,0,0,0,20.0,13.0,71.0,13.0,0,15.0,65.0,11.0,0,0,0,0,0,0,0,6.0,17.0,0,0,0,294.0,0,0,89.0,0,39.0,0,0,0,226.0,15.0,159.0,285.0,31.0,0,19.0,0,33.0,74.0,0,0,0,0,49.0,0,0,301.0,0,29.0,0,24.0,10.0,0,14.0,0,0,0,0,93.0,0,0,0,0,0,19.0,0,88.0,0,0,21.0,149.0,25.0,32.0,0,0,33.0,63.0,30.0,0,0,0,0,0,0,0,0,44.0,0,14.0,0,0,0,0,0,0,7.0,0,42.0,25.0
ed7f1c5e581907b69769c9bfb8c7dbab,0,0,112.0,0,0,0,0,0,0,429.0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.0,0,0,0,0,0,0,0,0,0,0,204.0,0,0,0,0,0,0,0,0,70.0,0,0,54.0,0,0,0,83.0,0,0,0,50.0,0,0,124.0,0,0,0,0,0,0,0,267.0,0,0,0,0,0,0,0,0,46.0,0,0,0,0,0,474.0,431.0,0,0,0,0,0,0,313.0,0,0,0,0,42.0,0,0,0,0,0,0,21.0,0,22.0,0,0,0,0,0,7.0,0,0,0,0,0,59.0,0,0,0,0
f530256a5da611d15f33cd7adabae838,65.0,23.0,0,0,0,48.0,0,165.0,0,0,51.0,56.0,0,23.0,16.0,0,29.0,14.0,0,24.0,64.0,14.0,0,20.0,0,0,0,15.0,0,0,0,0,0,139.0,109.0,36.0,0,0,0,24.0,0,264.0,0,0,0,0,38.0,0,0,0,47.0,101.0,10.0,20.0,37.0,0,0,108.0,0,0,32.0,284.0,16.0,113.0,0,0,0,0,0,0,0,25.0,19.0,0,253.0,0,0,0,89.0,0,0,0,0,32.0,18.0,0,0,0,0,102.0,0,0,71.0,0,25.0,0,0,0,0,0,37.0,155.0,0,0,0,0,15.0,28.0,17.0,0,0,0,0,76.0,235.0,17.0,0,0,85.0
c8be169269bc2f3ab3e4b65878bd4d7f,70.0,0,0,26.0,37.0,56.0,0,0,73.0,0,0,19.0,0,47.0,42.0,0,7.0,0,21.0,24.0,30.0,39.0,53.0,0,42.0,0,23.0,54.0,33.0,0,0,57.0,0,0,0,52.0,0,30.0,46.0,44.0,0,0,0,0,56.0,0,0,64.0,48.0,0,39.0,100.0,0,0,95.0,35.0,72.0,0,0,0,0,34.0,0,0,26.0,0,0,27.0,0,62.0,47.0,21.0,0,45.0,56.0,68.0,0,50.0,32.0,0,18.0,0,31.0,44.0,24.0,69.0,29.0,66.0,0,14.0,54.0,0,66.0,0,0,0,27.0,71.0,0,64.0,0,0,14.0,45.0,0,14.0,29.0,0,68.0,115.0,0,0,0,0,0,73.0,0,30.0,0
0e76a2ec0dd13af59951d7e4d16348e0,70.0,30.0,78.0,29.0,0,32.0,0,0,0,0,0,0,0,0,29.0,0,31.0,40.0,67.0,54.0,0,55.0,0,0,107.0,0,0,45.0,33.0,17.0,23.0,34.0,50.0,27.0,52.0,39.0,195.0,0,0,0,100.0,0,59.0,0,0,0,0,65.0,0,0,0,63.0,0,37.0,76.0,0,0,0,0,0,54.0,63.0,0,0,0,0,88.0,0,23.0,0,88.0,0,50.0,92.0,115.0,0,0,0,0,0,0,0,0,91.0,23.0,0,0,51.0,0,32.0,0,0,0,46.0,58.0,22.0,99.0,86.0,70.0,0,49.0,0,49.0,28.0,0,0,0,0,0,74.0,47.0,0,54.0,48.0,0,0,45.0,28.0,0
01c7a4d0c4f576dd4508296cb105e310,50.0,0,0,0,73.0,0,80.0,0,64.0,0,0,0,0,0,26.0,0,54.0,25.0,25.0,45.0,0,21.0,39.0,0,0,35.0,92.0,57.0,0,118.0,61.0,0,0,45.0,35.0,72.0,0,0,0,0,37.0,55.0,80.0,38.0,0,0,0,0,55.0,0,36.0,48.0,0,0,44.0,46.0,0,0,0,0,0,144.0,0,0,0,0,0,0,0,74.0,38.0,46.0,54.0,43.0,0,34.0,0,0,150.0,0,0,78.0,0,72.0,0,0,0,21.0,0,0,0,0,0,54.0,0,80.0,39.0,68.0,39.0,0,0,0,0,0,0,0,27.0,0,0,67.0,0,0,43.0,0,0,80.0,55.0,57.0,0
0d2132af1b804ccc8a9efdbbbd7c83b4,58.0,0,83.0,0,0,0,0,0,0,451.0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.0,0,0,0,0,0,0,0,0,0,0,182.0,0,0,0,0,0,0,0,0,58.0,0,0,54.0,0,0,0,97.0,0,0,0,42.0,0,0,131.0,0,0,0,0,0,0,0,258.0,0,0,0,0,0,0,0,0,43.0,0,0,0,0,0,457.0,374.0,0,0,0,0,0,0,314.0,0,0,0,0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,0,0,0,0
3381534e2ccfe074d3cf3fc0095a44b6,38.0,0,31.0,280.0,11.0,26.0,0,38.0,0,11.0,0,27.0,0,0,36.0,55.0,58.0,29.0,0,0,0,51.0,27.0,29.0,15.0,14.0,29.0,24.0,47.0,39.0,13.0,68.0,0,49.0,0,30.0,0,20.0,0,31.0,29.0,34.0,0,0,12.0,0,52.0,0,58.0,0,58.0,247.0,22.0,10.0,19.0,56.0,14.0,16.0,0,0,20.0,88.0,0,0,25.0,43.0,59.0,30.0,0,32.0,35.0,0,0,0,19.0,0,123.0,106.0,49.0,0,17.0,0,12.0,0,45.0,52.0,0,80.0,0,0,37.0,40.0,0,0,0,0,36.0,25.0,0,0,0,0,0,0,0,27.0,14.0,0,19.0,0,0,27.0,0,72.0,89.0,0,36.0,33.0,0
564fe205565153eff10a486ace88f0bc,0,0,29.0,0,91.0,20.0,33.0,0,19.0,0,0,0,0,0,10.0,0,0,81.0,0,65.0,21.0,94.0,0,0,18.0,39.0,20.0,37.0,33.0,65.0,50.0,67.0,0,0,191.0,8.0,0,42.0,32.0,38.0,0,0,73.0,0,45.0,0,0,18.0,18.0,25.0,162.0,0,0,126.0,0,66.0,41.0,0,0,0,156.0,0,42.0,0,9.0,0,0,32.0,23.0,0,17.0,0,0,38.0,0,56.0,0,21.0,0,43.0,0,0,42.0,19.0,22.0,21.0,0,0,0,0,40.0,0,0,0,93.0,0,40.0,25.0,0,7.0,0,0,83.0,0,0,19.0,0,0,0,32.0,0,30.0,0,0,0,74.0,68.0,43.0,0
fb93020cd9ad241bd58c3e9e5b5b52c4,0,0,112.0,34.0,0,0,0,0,0,0,19.0,0,0,0,0,22.0,0,0,0,0,0,0,0,152.0,0,0,0,0,0,0,0,0,300.0,16.0,0,0,9.0,0,0,0,0,0,0,0,0,0,0,19.0,0,0,0,0,33.0,0,56.0,16.0,0,0,0,0,0,99.0,0,316.0,0,165.0,0,0,0,0,0,0,0,0,0,0,201.0,0,0,97.0,303.0,152.0,0,34.0,15.0,0,71.0,16.0,0,30.0,0,45.0,0,170.0,0,35.0,0,21.0,0,0,23.0,0,0,0,193.0,0,0,144.0,0,0,33.0,0,213.0,0,0,0,0,0,25.0
c4a17fcc5cd0a893b259361f3bdf78ea,62.0,0,0,45.0,23.0,0,0,0,0,0,0,47.0,0,0,0,56.0,0,64.0,0,0,171.0,0,0,0,35.0,78.0,0,0,0,0,77.0,0,0,45.0,64.0,90.0,107.0,85.0,127.0,54.0,0,0,0,45.0,52.0,0,0,32.0,19.0,0,61.0,0,32.0,0,0,0,76.0,0,0,0,31.0,0,0,0,46.0,0,0,47.0,0,108.0,0,21.0,0,53.0,61.0,0,60.0,96.0,0,52.0,0,0,92.0,34.0,0,0,0,0,0,0,55.0,0,0,0,0,54.0,40.0,45.0,0,113.0,0,0,91.0,0,0,49.0,23.0,0,26.0,35.0,0,45.0,0,0,45.0,0,0,29.0,0
22c6d3d3dee26fb11142440e35cd24e3,0,0,0,26.0,0,239.0,0,0,26.0,0,0,0,123.0,0,0,0,0,0,0,280.0,0,0,0,0,0,0,53.0,0,0,128.0,54.0,170.0,0,0,0,0,0,235.0,0,0,0,0,249.0,0,158.0,0,0,0,34.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,0,0,21.0,78.0,0,0,0,0,0,0,68.0,0,8.0,0,0,0,0,0,0,0,69.0,0,0,0,0,0,0,0,0,0,0,0,257.0,0,0,0,0,0,0,0,29.0,0,0,0,0,0,32.0,0,0,0,0,0,233.0,0
0b0664eb6beaec1232a956080f223ca4,69.0,32.0,0,0,0,24.0,0,176.0,0,0,58.0,69.0,0,24.0,28.0,0,39.0,25.0,23.0,29.0,56.0,27.0,0,23.0,0,0,0,19.0,0,0,0,0,0,117.0,102.0,29.0,0,0,0,11.0,0,219.0,0,0,0,0,38.0,0,0,0,54.0,95.0,8.0,14.0,45.0,0,0,87.0,0,0,26.0,240.0,21.0,97.0,0,0,0,0,0,0,0,32.0,22.0,0,223.0,0,0,0,83.0,0,0,0,0,35.0,11.0,0,0,0,0,83.0,0,0,52.0,0,0,0,0,0,0,0,0,130.0,0,0,0,0,12.0,28.0,21.0,0,0,0,0,78.0,196.0,18.0,0,0,72.0
51c26f0b288ea71767dc681c2c290883,0,0,120.0,158.0,0,0,0,0,74.0,0,0,84.0,24.0,0,0,0,65.0,0,27.0,0,81.0,108.0,0,28.0,0,0,82.0,16.0,0,0,0,0,97.0,32.0,38.0,0,29.0,0,0,0,155.0,0,0,0,32.0,0,0,0,0,0,48.0,108.0,209.0,0,42.0,51.0,0,79.0,0,0,0,45.0,0,0,0,11.0,0,0,0,0,0,0,16.0,0,38.0,0,31.0,0,98.0,122.0,27.0,26.0,22.0,0,0,0,54.0,122.0,71.0,108.0,0,0,30.0,0,57.0,0,0,17.0,0,0,0,0,0,0,41.0,0,15.0,0,0,0,0,0,0,0,16.0,0,0,0,0
eb0fdb8147feb7cb4f59dce93ff0b227,33.0,51.0,0,0,0,0,0,170.0,0,0,62.0,71.0,0,14.0,23.0,0,53.0,0,0,0,44.0,12.0,0,21.0,0,0,0,15.0,0,0,0,0,0,93.0,108.0,15.0,0,0,0,20.0,0,277.0,0,0,0,0,33.0,0,0,0,47.0,84.0,0,13.0,44.0,0,0,77.0,0,0,36.0,223.0,8.0,67.0,0,0,0,0,0,0,0,17.0,8.0,0,159.0,0,0,0,91.0,0,0,0,0,36.0,6.0,0,0,0,0,95.0,0,0,104.0,0,0,0,0,0,0,0,0,194.0,0,0,0,0,16.0,29.0,12.0,0,0,0,0,96.0,218.0,19.0,0,0,89.0
4634deb16da8673db77cd89fabfa7ab4,31.0,0,0,0,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.0,0,0,0,0,0,39.0,0,0,51.0,97.0,80.0,0,0,81.0,0,62.0,0,138.0,0,84.0,0,45.0,0,0,0,0,0,94.0,107.0,83.0,76.0,111.0,0,0,0,66.0,0,0,0,0,0,15.0,0,0,0,0,0,106.0,0,0,0,0,121.0,0,0,125.0,69.0,0,0,0,0,0,0,0,91.0,66.0,0,0,0,0,47.0,0,0,0,0,101.0,55.0,152.0,0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,0,0,0
3f02232838215bde0256bd9b1977fe12,90.0,0,23.0,39.0,63.0,0,54.0,59.0,0,0,0,0,0,69.0,0,0,0,70.0,0,70.0,138.0,0,46.0,53.0,47.0,0,0,62.0,32.0,0,0,0,0,0,46.0,0,0,0,74.0,13.0,0,0,0,0,87.0,0,0,71.0,15.0,15.0,16.0,0,0,19.0,73.0,0,85.0,0,0,0,14.0,0,0,0,35.0,0,51.0,128.0,0,39.0,83.0,0,0,25.0,0,0,58.0,56.0,39.0,0,0,0,0,50.0,82.0,25.0,0,0,85.0,63.0,0,0,0,0,0,0,0,105.0,0,77.0,15.0,0,0,0,22.0,32.0,0,0,0,37.0,100.0,0,0,0,67.0,0,49.0,0,0
87a91a326c7818c3062dcd310d1c1fa8,0,0,78.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,0,0,0,0,0,119.0,0,0,0,0,0,0,0,0,233.0,18.0,0,0,22.0,0,0,0,0,0,0,0,0,8.0,0,18.0,0,0,0,0,25.0,0,43.0,31.0,0,0,0,0,0,83.0,0,269.0,0,200.0,0,0,0,0,0,0,0,0,0,0,154.0,0,0,95.0,281.0,146.0,0,38.0,23.0,0,67.0,16.0,0,31.0,0,41.0,0,171.0,0,41.0,0,13.0,0,0,18.0,0,0,0,181.0,0,0,164.0,0,0,0,0,207.0,0,0,0,0,0,22.0
037683bcb962d0f68a0eae9bf8579002,22.0,0,26.0,19.0,20.0,0,0,0,12.0,0,0,35.0,0,0,11.0,0,20.0,48.0,48.0,13.0,20.0,15.0,0,71.0,0,18.0,21.0,0,45.0,0,11.0,12.0,0,49.0,18.0,35.0,0,11.0,11.0,27.0,20.0,17.0,29.0,204.0,16.0,0,20.0,9.0,6.0,0,50.0,196.0,0,0,25.0,37.0,6.0,100.0,0,186.0,82.0,15.0,22.0,0,11.0,12.0,43.0,68.0,0,27.0,35.0,0,62.0,0,18.0,13.0,20.0,8.0,88.0,0,0,18.0,11.0,20.0,5.0,8.0,18.0,0,47.0,16.0,10.0,15.0,0,40.0,0,0,0,16.0,55.0,12.0,19.0,25.0,19.0,0,43.0,17.0,0,0,23.0,0,28.0,0,0,0,20.0,66.0,0,9.0,0
b9e8d2ecc8b6d26fe121283b3535ac0c,91.0,0,80.0,51.0,0,0,0,42.0,0,0,0,57.0,0,87.0,0,0,0,34.0,0,0,31.0,0,57.0,0,0,59.0,0,0,0,0,0,22.0,37.0,0,55.0,0,0,0,0,0,70.0,0,0,32.0,0,0,52.0,88.0,0,0,52.0,51.0,54.0,67.0,33.0,0,0,86.0,0,0,0,70.0,0,0,26.0,50.0,59.0,0,0,42.0,0,0,0,49.0,46.0,0,42.0,0,0,0,30.0,54.0,0,31.0,0,0,41.0,44.0,116.0,70.0,91.0,74.0,0,0,0,0,0,42.0,0,90.0,66.0,0,87.0,124.0,0,0,0,0,76.0,56.0,0,0,0,0,0,0,0,0,0
6ec2aabaf226b5c17bbf8cfccd8b7858,0,0,0,0,15.0,29.0,0,0,22.0,28.0,0,93.0,0,0,18.0,0,0,25.0,0,13.0,43.0,10.0,44.0,0,22.0,11.0,0,13.0,91.0,35.0,37.0,56.0,0,0,0,4.0,8.0,30.0,138.0,53.0,0,0,82.0,0,38.0,0,0,0,22.0,14.0,47.0,0,0,24.0,0,0,26.0,0,0,0,22.0,0,0,0,40.0,0,0,25.0,29.0,30.0,28.0,36.0,0,74.0,0,17.0,0,26.0,0,114.0,0,0,40.0,218.0,0,19.0,0,0,0,0,0,0,0,0,27.0,0,40.0,27.0,89.0,51.0,0,0,0,33.0,0,30.0,0,0,108.0,19.0,84.0,24.0,0,0,0,123.0,25.0,70.0,0
e38b58961f8d1ed476ba9c6956c94f51,0,0,32.0,0,0,45.0,0,0,0,0,0,0,0,99.0,0,0,0,0,82.0,59.0,128.0,0,92.0,0,0,72.0,34.0,0,0,0,0,0,0,0,0,42.0,0,0,0,32.0,43.0,0,0,0,120.0,0,34.0,0,0,82.0,19.0,310.0,0,0,15.0,0,73.0,0,0,0,0,0,109.0,0,0,0,0,68.0,0,91.0,0,0,0,0,70.0,0,30.0,0,0,0,0,18.0,0,0,23.0,0,0,0,0,0,95.0,58.0,50.0,0,0,0,0,29.0,0,113.0,0,0,99.0,0,0,0,0,0,53.0,91.0,0,0,0,0,0,30.0,0,0,37.0
85c23a45a2cd50b6f90be09ba7ee221f,16.0,52.0,0,51.0,0,0,0,35.0,0,0,56.0,3.0,0,41.0,0,0,33.0,0,0,0,15.0,2.0,43.0,16.0,0,21.0,48.0,5.0,0,0,0,0,0,0,4.0,14.0,17.0,0,17.0,8.0,311.0,0,18.0,86.0,0,0,0,0,0,160.0,29.0,118.0,288.0,27.0,0,14.0,0,41.0,88.0,0,0,0,9.0,41.0,0,0,254.0,0,17.0,0,0,9.0,0,18.0,0,0,0,0,55.0,0,0,0,0,0,9.0,0,75.0,0,0,20.0,114.0,20.0,33.0,0,0,19.0,68.0,23.0,9.0,0,0,0,0,0,0,0,31.0,0,21.0,0,0,0,0,0,0,11.0,0,44.0,25.0
116cb1a9e40436c60a28ef5d8c799dbd,0,0,67.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.0,0,0,0,0,0,0,0,0,237.0,6.0,0,0,15.0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,0,0,21.0,0,59.0,18.0,0,0,0,0,0,67.0,0,202.0,0,204.0,0,0,0,0,0,0,0,0,0,0,134.0,0,0,70.0,189.0,118.0,0,35.0,25.0,0,69.0,29.0,0,26.0,0,42.0,0,295.0,0,42.0,0,18.0,0,0,36.0,0,0,0,178.0,0,0,109.0,0,0,0,0,221.0,0,0,0,0,0,23.0
a78b897480cc78387ff50f53a885ec74,114.0,85.0,58.0,0,84.0,16.0,70.0,0,0,0,0,0,0,0,47.0,0,25.0,76.0,25.0,0,0,0,0,0,0,28.0,0,19.0,0,0,0,0,0,0,100.0,94.0,0,33.0,87.0,105.0,23.0,0,53.0,52.0,40.0,0,0,0,50.0,0,0,0,0,0,0,62.0,0,49.0,0,0,72.0,36.0,0,0,0,48.0,0,0,0,37.0,24.0,0,38.0,51.0,0,51.0,0,0,72.0,29.0,0,0,0,110.0,0,0,24.0,54.0,0,0,42.0,0,0,33.0,0,0,0,63.0,0,47.0,30.0,0,36.0,0,0,29.0,0,0,0,0,0,0,0,0,0,0,0,50.0,0
8bb57853168024ccdd860edd1b5bc9dc,0,0,0,55.0,5.0,16.0,31.0,0,43.0,0,0,24.0,0,0,16.0,0,0,30.0,0,19.0,0,4.0,0,0,31.0,31.0,0,15.0,0,32.0,56.0,50.0,0,0,0,13.0,15.0,22.0,55.0,68.0,0,0,0,0,29.0,7.0,0,14.0,24.0,27.0,98.0,0,0,91.0,0,16.0,0,0,0,0,277.0,0,0,0,4.0,0,0,79.0,22.0,61.0,43.0,77.0,0,80.0,0,32.0,0,26.0,0,116.0,0,0,11.0,37.0,16.0,23.0,0,0,0,0,0,0,0,0,135.0,0,15.0,0,11.0,34.0,0,0,14.0,0,0,20.0,0,0,74.0,14.0,19.0,19.0,0,0,0,61.0,35.0,46.0,0
893d27123cd59fef25a61919b960a359,0,0,0,0,32.0,45.0,0,0,17.0,61.0,0,0,0,44.0,0,0,0,19.0,41.0,0,0,0,0,0,23.0,159.0,50.0,0,31.0,0,0,42.0,0,0,0,62.0,0,46.0,39.0,0,0,0,0,0,0,0,0,8.0,27.0,0,0,57.0,0,0,0,49.0,0,0,0,0,0,0,50.0,0,35.0,44.0,0,85.0,62.0,0,0,0,0,0,0,0,29.0,32.0,0,0,0,0,41.0,76.0,29.0,34.0,0,0,0,61.0,64.0,92.0,58.0,0,0,0,0,51.0,0,96.0,0,0,0,69.0,0,0,0,0,63.0,33.0,0,22.0,0,0,0,197.0,0,91.0,79.0
42b31baf6c7e1b8f075f95279bbb68cd,0,0,79.0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,0,0,51.0,0,0,58.0,89.0,64.0,0,63.0,59.0,25.0,25.0,0,33.0,0,30.0,72.0,0,0,0,0,0,0,0,0,0,0,0,0,157.0,47.0,0,0,0,59.0,94.0,40.0,0,0,32.0,0,0,82.0,0,111.0,63.0,0,0,38.0,0,0,0,0,0,43.0,0,0,72.0,72.0,44.0,0,0,0,0,0,83.0,0,0,0,0,26.0,0,0,0,27.0,0,32.0,0,60.0,70.0,90.0,0,0,0,71.0,0,0,49.0,21.0,0,0,0,0,0,0,0,0,44.0,0,0,0,37.0
868870081376b06faa50340d78f8382e,81.0,38.0,59.0,0,22.0,0,0,60.0,0,0,0,18.0,0,0,27.0,0,0,0,19.0,0,65.0,31.0,0,21.0,0,0,34.0,0,24.0,0,0,27.0,34.0,17.0,112.0,22.0,0,53.0,0,25.0,0,88.0,0,0,0,0,23.0,16.0,0,53.0,89.0,0,0,33.0,0,58.0,0,110.0,0,0,0,94.0,0,0,36.0,0,0,67.0,0,19.0,29.0,0,0,0,16.0,0,35.0,0,58.0,0,14.0,74.0,0,60.0,0,0,56.0,56.0,0,14.0,15.0,47.0,0,0,0,17.0,19.0,0,29.0,23.0,16.0,19.0,0,0,0,0,0,45.0,0,0,0,0,0,46.0,154.0,40.0,0,0,0
03fd1a4f8a2a487cdb52c7d2477d76ef,0,0,0,38.0,0,0,16.0,0,51.0,31.0,0,0,0,51.0,0,0,0,0,112.0,40.0,8.0,0,0,0,47.0,44.0,54.0,0,0,23.0,0,40.0,0,0,0,0,0,57.0,74.0,0,0,0,15.0,0,0,0,0,0,40.0,21.0,136.0,4.0,0,149.0,0,84.0,20.0,0,0,0,42.0,0,28.0,0,0,0,0,70.0,22.0,53.0,0,30.0,0,154.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0,0,0,27.0,50.0,0,36.0,20.0,0,21.0,0,0,0,26.0,0,0,0,0,60.0,25.0,0,0,0,144.0,0,0,73.0,107.0,0
1f5bdb678c82c48ebf887f68ddfbc01c,0,0,43.0,0,77.0,35.0,0,0,80.0,0,0,39.0,0,49.0,0,0,0,111.0,19.0,0,54.0,51.0,26.0,81.0,0,42.0,0,94.0,0,0,0,0,0,0,0,61.0,0,33.0,0,35.0,0,0,53.0,0,0,0,0,51.0,0,0,79.0,0,0,0,0,0,0,0,0,0,0,27.0,0,0,0,0,0,63.0,0,0,39.0,0,0,0,93.0,0,121.0,0,0,0,0,0,98.0,0,81.0,0,0,0,0,26.0,39.0,82.0,0,0,0,0,86.0,44.0,0,58.0,0,0,27.0,32.0,0,28.0,35.0,0,0,0,87.0,0,0,0,0,0,65.0,27.0,0
71d5b8a456bf8fefc80f90afec04b5ed,0,0,0,0,59.0,90.0,0,0,0,0,0,0,0,0,0,21.0,0,58.0,90.0,36.0,0,74.0,85.0,0,0,28.0,0,16.0,32.0,0,0,11.0,0,0,0,0,146.0,32.0,53.0,33.0,0,0,0,0,0,43.0,0,41.0,42.0,22.0,69.0,0,0,277.0,0,0,0,0,0,0,0,0,0,0,14.0,0,0,29.0,0,33.0,0,72.0,0,24.0,0,41.0,0,32.0,0,0,0,0,20.0,21.0,0,0,0,0,0,22.0,40.0,0,0,0,77.0,0,39.0,38.0,0,90.0,0,0,0,0,0,0,0,0,37.0,23.0,75.0,41.0,0,47.0,0,0,11.0,0,0
7f9076c85cd2b6b97e4626ba7b8d821c,65.0,0,0,0,0,0,0,59.0,0,0,0,0,0,0,0,66.0,0,0,0,0,0,69.0,0,59.0,0,0,0,255.0,14.0,0,0,0,0,0,0,153.0,0,0,0,0,0,115.0,0,57.0,0,0,0,145.0,0,0,0,0,43.0,0,0,0,0,84.0,0,0,0,0,0,0,0,0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0,0,0,0,95.0,0,0,449.0,29.0,166.0,0,0,66.0,0,0,0,0,0,0,0,0,0,0,0,31.0,0,0,76.0,0,0,0,0,0,0,38.0,0,0,0,0
aa7c5ea28104d0aca6ed00cc2448732c,0,0,0,95.0,35.0,18.0,0,57.0,106.0,0,0,27.0,0,0,0,0,0,44.0,33.0,98.0,83.0,0,0,0,0,0,98.0,0,37.0,0,0,41.0,0,0,0,106.0,0,45.0,0,91.0,0,0,13.0,0,6.0,0,0,76.0,28.0,28.0,39.0,70.0,0,0,66.0,0,0,0,0,0,0,0,70.0,0,26.0,21.0,0,24.0,0,12.0,15.0,19.0,0,0,0,64.0,31.0,20.0,34.0,0,0,0,27.0,67.0,46.0,0,0,0,0,18.0,14.0,0,62.0,0,0,0,0,31.0,0,0,0,0,68.0,25.0,0,18.0,0,0,64.0,20.0,0,0,0,0,0,0,0,17.0,0
8b8511c3f4315a33b51bdf9c8d994e53,0,0,67.0,105.0,0,0,0,0,0,0,0,0,17.0,0,0,0,89.0,18.0,15.0,0,40.0,94.0,0,18.0,0,57.0,0,8.0,70.0,0,0,0,73.0,39.0,26.0,0,14.0,0,59.0,0,108.0,0,26.0,0,11.0,0,0,0,0,50.0,20.0,58.0,133.0,0,34.0,38.0,0,50.0,0,0,0,37.0,0,0,0,25.0,0,0,0,0,0,0,19.0,0,40.0,0,26.0,0,86.0,93.0,15.0,25.0,19.0,0,24.0,0,47.0,141.0,100.0,94.0,0,0,38.0,0,0,0,0,25.0,35.0,0,0,0,0,0,36.0,0,0,0,0,0,0,0,0,63.0,0,0,0,0,0
9bea608f129cf7bb4306652a2fc4047e,0,0,75.0,118.0,0,0,63.0,0,31.0,0,0,0,19.0,0,0,0,62.0,0,30.0,0,52.0,96.0,0,26.0,0,0,0,19.0,0,0,0,0,73.0,26.0,16.0,39.0,14.0,0,0,0,138.0,0,0,0,39.0,0,0,0,0,0,35.0,81.0,134.0,0,38.0,46.0,38.0,76.0,0,0,0,30.0,0,0,0,19.0,0,0,0,0,0,0,0,0,30.0,0,28.0,0,93.0,100.0,27.0,17.0,24.0,0,0,0,23.0,88.0,92.0,116.0,0,0,31.0,0,0,0,0,16.0,0,0,0,0,0,0,28.0,0,0,0,0,0,0,0,0,0,18.0,0,54.0,0,58.0
